accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,net_sales,is_converted,is_returned
2017-03-15 17:37:38.453,1586,HTTP,151.80.109.148,301,Chrome,44,Male,IT,Premium,Chinese,600.16,No,0.0,Cash,600.16,1,0
2017-03-15 17:37:38.453,2491,HTTP,151.80.109.148,3423,Chrome,66,Female,CN,Premium,French,20.92,No,0.0,Cash,20.92,1,0
2017-03-15 17:34:53.833,3938,ICMP ,151.80.109.151,46,Chrome,68,Female,US,Premium,Chinese,900.24,No,0.0,Cash,900.24,1,0
2017-03-15 17:34:53.833,3692,ICMP ,151.80.109.64,32,Chrome,56,Female,US,Premium,Chinese,600.17,No,0.0,Cash,600.17,1,0
2017-03-15 17:37:54.541,2294,HTTP,151.80.109.64,46,Chrome,37,Male,US,Premium,Chinese,179.2,No,0.0,Cash,179.2,1,0
2017-03-15 17:37:54.541,4865,HTTP,151.80.226.14,40,Others,38,Female,SE,Premium,Chinese,0.0,Yes,15.69,Debit Card,-15.69,0,1
2017-03-15 17:38:34.778,2293,HTTP,151.80.226.14,46,Others,47,Male,RU,Premium,Chinese,162.64,No,0.0,Cash,162.64,1,0
2017-03-15 17:38:34.778,2084,HTTP,151.80.226.14,40,Others,33,Female,CN,Premium,Chinese,121.98,No,0.0,Others,121.98,1,0
2017-03-15 17:35:35.166,2707,HTTP,151.80.226.14,702,Others,46,Female,NO,Normal,Chinese,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-15 17:35:35.166,4729,HTTP,151.80.226.14,586,Others,65,Female,IN,Normal,Chinese,143.36,No,0.0,Cash,143.36,1,0
2017-03-15 17:35:35.167,4889,HTTP,151.80.226.31,556,Others,62,Female,IT,Normal,Chinese,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-15 17:35:35.167,1863,HTTP,151.80.226.31,515,Mozilla Firefox,19,Female,IT,Normal,Chinese,35.84,No,0.0,Cash,35.84,1,0
2017-03-15 17:35:40.219,3225,HTTP,151.80.230.23,2363,Mozilla Firefox,48,Female,PL,Premium,Chinese,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-15 17:35:40.219,3295,HTTP,151.80.230.23,4414,Mozilla Firefox,51,Female,JP,Premium,Chinese,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-15 17:37:00.347,1679,HTTP,151.80.230.23,314,Mozilla Firefox,34,Male,CH,Premium,Chinese,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-15 17:37:00.347,3354,HTTP,151.80.230.23,533,Mozilla Firefox,69,Male,US,Premium,Chinese,20.92,No,0.0,Credit Card,20.92,1,0
2017-03-15 17:36:13.396,4749,HTTP,151.80.230.52,556,Mozilla Firefox,48,Male,IT,Normal,Chinese,0.0,Yes,5.23,Cash,-5.23,0,1
2017-03-15 17:36:13.396,4092,HTTP,151.80.230.52,515,Android App,39,Male,US,Normal,Chinese,162.64,No,0.0,Cash,162.64,1,0
2017-03-15 17:36:13.444,2104,HTTP,151.80.230.52,702,Android App,64,Male,IN,Normal,Chinese,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-15 17:36:13.444,3330,HTTP,151.80.230.8,586,Android App,61,Female,IT,Normal,Chinese,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-15 17:39:38.378,3510,HTTP,151.80.230.98,381,Android App,21,Male,IN,Premium,Chinese,20.92,No,0.0,Cash,20.92,1,0
2017-03-15 17:39:38.378,3447,HTTP,151.80.230.98,4598,Android App,63,Female,US,Premium,Chinese,10.46,No,0.0,Credit Card,10.46,1,0
2017-03-15 17:36:58.769,1582,UDP  ,151.8.200.9,122,Android App,21,Female,IT,Premium,Chinese,1050.0,No,0.0,Cash,1050.0,1,0
2017-03-15 17:36:58.769,3198,ICMP ,152.111.20.113,150,Android App,67,Male,US,Premium,Chinese,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-15 16:40:09.824,3562,HTTP,152.13.84.105,258,Android App,24,Female,PR,Premium,Chinese,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-15 16:40:09.824,2582,HTTP,152.193.3.158,2995,Android App,20,Female,IT,Premium,Chinese,5250.0,No,0.0,Others,5250.0,1,0
2017-03-15 17:40:19.466,3391,HTTP,152.206.140.221,427,Android App,62,Female,CA,Premium,Chinese,11.73,No,0.0,Debit Card,11.73,1,0
2017-03-15 17:40:19.466,3448,HTTP,152.208.34.90,4457,Android App,36,Male,IT,Premium,Chinese,0.0,Yes,600.16,Cash,-600.16,0,1
2017-03-15 17:37:35.169,1801,HTTP,152.26.176.33,561,Android App,61,Male,GB,Normal,Chinese,3000.85,No,0.0,Others,3000.85,1,0
2017-03-15 17:37:35.169,4790,HTTP,152.3.34.29,589,Android App,39,Male,IT,Normal,Chinese,203.3,No,0.0,Cash,203.3,1,0
2017-03-15 17:37:35.291,3894,HTTP,152.52.189.46,1725,Android App,57,Female,US,Normal,marathi,1050.0,No,0.0,Credit Card,1050.0,1,0
2017-03-15 17:37:35.291,2175,HTTP,152.76.1.244,579,Android App,69,Male,US,Normal,Chinese,600.16,No,0.0,Cash,600.16,1,0
2017-03-15 17:37:41.771,4953,UDP  ,153.126.168.217,443,Android App,44,Female,US,Premium,Chinese,46.92,No,0.0,Credit Card,46.92,1,0
2017-03-15 17:37:41.771,2117,ICMP ,153.135.246.163,471,Chrome,20,Male,IT,Premium,Chinese,35.84,No,0.0,Credit Card,35.84,1,0
2017-03-15 17:40:45.253,1791,HTTP,153.142.220.119,46,Mozilla Firefox,63,Female,PL,Premium,Japanese,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-15 17:40:45.253,2136,HTTP,153.142.253.167,40,Mozilla Firefox,54,Female,IT,Premium,Chinese,121.98,No,0.0,Cash,121.98,1,0
2017-03-15 17:40:58.178,2928,HTTP,153.185.180.30,46,Mozilla Firefox,37,Female,CA,Premium,italian,2400.68,No,0.0,Others,2400.68,1,0
2017-03-15 17:40:58.178,2587,HTTP,153.188.245.243,40,Mozilla Firefox,26,Female,AR,Premium,Chinese,3000.85,No,0.0,Credit Card,3000.85,1,0
2017-03-15 17:41:02.988,3601,HTTP,153.2.246.36,46,Mozilla Firefox,34,Female,PL,Premium,Chinese,121.98,No,0.0,Debit Card,121.98,1,0
2017-03-15 17:41:02.988,4093,HTTP,153.2.247.34,40,Mozilla Firefox,47,Male,IN,Premium,Chinese,71.68,No,0.0,Cash,71.68,1,0
2017-03-15 17:36:13.444,4876,HTTP,153.209.176.110,561,Chrome,56,Female,CN,Normal,Chinese,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-15 17:36:13.444,2134,HTTP,153.211.172.166,589,Chrome,42,Female,AT,Normal,Chinese,0.0,Yes,5.23,Cash,-5.23,0,1
2017-03-15 17:38:13.549,3989,HTTP,153.219.80.227,1725,Chrome,42,Male,US,Normal,Chinese,0.0,Yes,75.75,Credit Card,-75.75,0,1
2017-03-15 17:38:13.549,2131,HTTP,153.222.119.251,579,Chrome,44,Female,CA,Normal,Japanese,0.0,Yes,1500.4,Others,-1500.4,0,1
2017-03-15 17:41:16.555,3502,HTTP,153.225.48.201,46,Chrome,23,Male,SE,Premium,Chinese,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-15 17:41:16.555,1514,HTTP,153.228.242.62,40,IOS App,29,Male,CH,Premium,Chinese,3000.85,No,0.0,Cash,3000.85,1,0
2017-03-15 17:36:21.931,3711,HTTP,153.232.21.93,671,IOS App,60,Female,IN,Premium,Chinese,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-15 17:36:21.931,2984,HTTP,153.90.1.65,4445,IOS App,51,Female,IN,Premium,Chinese,143.36,No,0.0,Debit Card,143.36,1,0
2017-03-15 17:38:35.166,2634,HTTP,154.0.6.130,556,IOS App,54,Female,IN,Normal,Chinese,203.3,No,0.0,Credit Card,203.3,1,0
2017-03-15 17:38:35.166,2670,HTTP,154.102.116.240,515,IOS App,25,Female,JP,Normal,Arabic,15.15,No,0.0,Debit Card,15.15,1,0
2017-03-15 17:38:35.166,2984,HTTP,154.102.189.243,702,Microsoft Edge,66,Male,PL,Normal,Chinese,1800.51,No,0.0,Credit Card,1800.51,1,0
2017-03-15 17:38:35.166,4590,HTTP,154.112.0.207,586,Microsoft Edge,41,Female,GB,Normal,French,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-15 17:38:36.454,3872,HTTP,154.118.111.130,639,Microsoft Edge,45,Female,CA,Normal,Chinese,15.69,No,0.0,Others,15.69,1,0
2017-03-15 17:38:36.454,4046,HTTP,154.118.121.84,614,Microsoft Edge,68,Female,SE,Normal,Chinese,1050.0,No,0.0,Credit Card,1050.0,1,0
2017-03-15 17:38:39.101,4160,UDP  ,154.118.128.238,122,Microsoft Edge,64,Male,JP,Premium,Chinese,71.68,No,0.0,Cash,71.68,1,0
2017-03-15 17:38:39.101,4977,ICMP ,154.118.20.189,150,Microsoft Edge,61,Male,CH,Premium,Chinese,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-15 16:44:09.383,4937,HTTP  ,154.118.26.200,52,Safari,22,Male,AT,Premium,Chinese,121.98,No,0.0,Debit Card,121.98,1,0
2017-03-15 17:38:16.895,2364,HTTP,154.120.113.213,307,Others,30,Female,CA,Premium,Chinese,15.69,No,0.0,Cash,15.69,1,0
2017-03-15 17:38:16.895,1953,HTTP,154.120.92.6,6630,Others,42,Male,MX,Premium,Chinese,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-15 17:39:13.394,2869,HTTP,154.121.251.68,556,Others,50,Female,CA,Normal,French,121.98,No,0.0,Others,121.98,1,0
2017-03-15 17:39:13.394,4188,HTTP,154.121.5.230,515,Others,26,Female,IT,Normal,Arabic,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-15 17:39:13.439,1571,HTTP,154.122.110.49,702,Others,60,Female,US,Normal,Chinese,35.19,No,0.0,Credit Card,35.19,1,0
2017-03-15 17:39:13.439,3741,HTTP,154.122.55.15,586,Others,47,Male,US,Normal,Chinese,0.0,Yes,35.84,Debit Card,-35.84,0,1
2017-03-15 17:39:13.448,3564,HTTP,154.122.72.45,639,Others,52,Female,US,Normal,Chinese,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-15 17:39:13.448,2049,HTTP,154.123.13.229,614,Others,37,Male,IT,Normal,Chinese,15.69,No,0.0,Credit Card,15.69,1,0
2017-03-15 17:41:02.406,3133,HTTP,154.126.9.36,389,Safari,28,Male,US,Premium,Spanish,81.32,No,0.0,Cash,81.32,1,0
2017-03-15 17:41:02.406,2207,HTTP,154.126.9.57,6867,Safari,19,Male,IT,Premium,Chinese,121.98,No,0.0,Credit Card,121.98,1,0
2017-03-15 17:41:43.585,4303,HTTP,154.126.9.98,277,Microsoft Edge,66,Female,IT,Premium,Spanish,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-15 17:41:43.585,3387,HTTP,154.16.127.170,6654,Microsoft Edge,18,Female,IT,Premium,Chinese,0.0,Yes,35.84,Others,-35.84,0,1
2017-03-15 16:43:49.518,1758,HTTP,154.16.156.102,231,Microsoft Edge,47,Male,US,Premium,Chinese,45.45,No,0.0,Credit Card,45.45,1,0
2017-03-15 16:43:49.518,3762,HTTP,154.16.3.106,8481,IOS App,21,Male,CA,Premium,Chinese,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-15 17:39:00.804,1628,HTTP,154.16.3.106,280,IOS App,19,Male,CN,Premium,Chinese,900.24,No,0.0,Others,900.24,1,0
2017-03-15 17:39:00.804,4746,HTTP,154.16.3.106,498,IOS App,59,Female,CN,Premium,Chinese,107.52,No,0.0,Debit Card,107.52,1,0
2017-03-15 17:41:10.445,4949,UDP  ,154.16.47.242,93,IOS App,60,Female,ZA,Premium,German,600.16,No,0.0,Cash,600.16,1,0
2017-03-15 17:41:10.445,2523,ICMP ,154.16.87.147,121,IOS App,47,Female,IT,Premium,Chinese,35.19,No,0.0,Others,35.19,1,0
2017-03-15 17:41:19.120,4934,UDP  ,154.16.93.6,76,Chrome,36,Female,CA,Premium,Chinese,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-15 17:41:19.120,2948,UDP  ,154.20.144.3,76,Chrome,21,Male,CN,Premium,Chinese,121.98,No,0.0,Cash,121.98,1,0
2017-03-15 17:41:35.169,2440,HTTP,154.5.174.233,702,Chrome,41,Male,US,Normal,Chinese,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-15 17:41:35.169,3538,HTTP,154.5.175.182,586,Chrome,20,Male,CA,Normal,Chinese,2400.68,No,0.0,Others,2400.68,1,0
2017-03-15 17:41:35.169,2708,HTTP,154.5.179.160,556,Chrome,55,Male,AR,Normal,Chinese,1800.51,No,0.0,Cash,1800.51,1,0
2017-03-15 17:41:35.169,2088,HTTP,154.5.208.88,515,Chrome,68,Female,GB,Normal,Chinese,600.17,No,0.0,Credit Card,600.17,1,0
2017-03-15 17:44:31.634,1539,HTTP,154.5.230.120,505,Chrome,54,Female,DE,Premium,Chinese,1500.4,No,0.0,Cash,1500.4,1,0
2017-03-15 17:44:31.634,2879,HTTP,154.66.15.68,1514,Chrome,57,Female,US,Premium,Chinese,0.0,Yes,600.17,Cash,-600.17,0,1
2017-03-15 17:44:49.107,3533,HTTP,154.66.16.11,46,Chrome,19,Female,IN,Premium,Chinese,60.6,No,0.0,Others,60.6,1,0
2017-03-15 17:44:49.107,3419,HTTP,154.66.166.84,40,Chrome,35,Female,IN,Premium,French,900.24,No,0.0,Others,900.24,1,0
2017-03-15 17:45:04.347,4329,HTTP,154.66.167.65,40,Others,50,Female,IN,Premium,French,71.68,No,0.0,Credit Card,71.68,1,0
2017-03-15 17:45:04.347,2210,HTTP,154.66.170.70,46,Others,19,Male,IN,Premium,French,0.0,Yes,4200.0,Cash,-4200.0,0,1
2017-03-15 17:42:05.980,2895,UDP  ,154.66.171.20,443,Others,38,Male,PL,Premium,French,143.36,No,0.0,Debit Card,143.36,1,0
2017-03-15 17:42:05.980,4040,ICMP ,154.66.171.22,471,Others,34,Female,GB,Premium,French,900.24,No,0.0,Cash,900.24,1,0
2017-03-15 17:42:13.396,4778,HTTP,154.66.171.22,556,Others,50,Female,CA,Normal,French,26.15,No,0.0,Cash,26.15,1,0
2017-03-15 17:42:13.396,4475,HTTP,154.66.171.28,469,Others,46,Female,SE,Normal,French,30.3,No,0.0,Debit Card,30.3,1,0
2017-03-15 17:42:13.442,3247,HTTP,154.66.171.2,702,Mozilla Firefox,61,Female,JP,Normal,French,1050.0,No,0.0,Cash,1050.0,1,0
2017-03-15 17:42:13.442,3860,HTTP,154.66.171.36,586,Mozilla Firefox,69,Female,CH,Normal,French,0.0,Yes,900.24,Credit Card,-900.24,0,1
2017-03-15 17:43:12.291,2072,HTTP,154.66.171.41,653,Mozilla Firefox,39,Female,ZA,Premium,French,35.19,No,0.0,Cash,35.19,1,0
2017-03-15 17:43:12.291,3735,HTTP,154.66.171.51,3609,Mozilla Firefox,67,Female,CA,Premium,French,121.98,No,0.0,Cash,121.98,1,0
2017-03-15 17:45:22.717,4399,HTTP,154.66.171.58,44,Mozilla Firefox,28,Female,AT,Premium,French,35.84,No,0.0,Others,35.84,1,0
2017-03-15 17:45:22.717,3655,HTTP,154.66.171.62,92,Mozilla Firefox,38,Male,CA,Premium,French,81.32,No,0.0,Others,81.32,1,0
2017-03-15 17:45:18.273,4289,HTTP,154.66.25.58,314,Android App,48,Male,NO,Premium,Chinese,35.19,No,0.0,Cash,35.19,1,0
2017-03-15 17:45:18.273,4391,HTTP,154.67.241.155,281,Android App,28,Male,CA,Premium,Spanish,2400.68,No,0.0,Others,2400.68,1,0
2017-03-15 17:45:23.741,4080,HTTP,154.68.21.161,421,Android App,36,Female,MX,Premium,Chinese,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-15 17:45:23.741,4673,HTTP,154.68.21.161,248,Android App,37,Female,CA,Premium,Chinese,0.0,Yes,81.32,Cash,-81.32,0,1
2017-03-15 17:42:35.167,1889,HTTP,154.68.4.168,561,Android App,67,Female,IT,Normal,French,15.15,No,0.0,Cash,15.15,1,0
2017-03-15 17:42:35.167,4629,HTTP,154.68.4.172,543,Android App,27,Female,US,Normal,French,2100.0,No,0.0,Credit Card,2100.0,1,0
2017-03-15 17:42:35.295,2856,HTTP,154.68.4.173,1725,Android App,31,Female,US,Normal,French,1050.0,No,0.0,Cash,1050.0,1,0
2017-03-15 17:42:35.295,4507,HTTP,154.68.4.175,579,Android App,45,Male,US,Normal,French,143.36,No,0.0,Credit Card,143.36,1,0
2017-03-15 16:45:36.203,3988,HTTP,154.68.48.122,1371,Android App,42,Female,IT,Premium,Chinese,900.24,No,0.0,Cash,900.24,1,0
2017-03-15 16:45:36.203,1635,HTTP,154.69.118.163,9838,Android App,40,Female,RU,Premium,Chinese,3000.85,No,0.0,Credit Card,3000.85,1,0
2017-03-15 17:45:57.133,2116,HTTP,154.69.52.59,262,Android App,35,Male,RU,Premium,Chinese,0.0,Yes,162.64,Cash,-162.64,0,1
2017-03-15 17:45:57.133,2005,HTTP,154.69.70.112,358,Android App,34,Female,JP,Premium,Chinese,5.23,No,0.0,Cash,5.23,1,0
2017-03-15 17:42:13.455,3456,HTTP,154.70.108.248,561,Android App,41,Male,IT,Normal,Chinese,58.65,No,0.0,Cash,58.65,1,0
2017-03-15 17:42:13.455,1921,HTTP,154.70.108.248,589,Android App,64,Male,US,Normal,Chinese,162.64,No,0.0,Cash,162.64,1,0
2017-03-15 17:43:13.562,2858,HTTP,154.70.108.251,1725,Android App,52,Female,IT,Normal,Chinese,26.15,No,0.0,Cash,26.15,1,0
2017-03-15 17:43:13.562,4636,HTTP,154.70.39.105,533,Android App,39,Male,CA,Normal,Chinese,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-15 17:46:27.644,4948,HTTP,154.70.6.161,46,Android App,61,Female,JP,Premium,Chinese,81.32,No,0.0,Cash,81.32,1,0
2017-03-15 17:46:27.644,3840,HTTP,154.72.162.251,40,Android App,67,Female,IT,Premium,Chinese,60.6,No,0.0,Debit Card,60.6,1,0
2017-03-15 17:46:39.874,2850,HTTP,154.72.25.82,301,Android App,38,Female,IT,Premium,Chinese,1050.0,No,0.0,Others,1050.0,1,0
2017-03-15 17:46:39.874,3258,HTTP,154.73.113.102,1378,Android App,39,Male,US,Premium,French,10.46,No,0.0,Debit Card,10.46,1,0
2017-03-15 17:47:06.397,4587,HTTP,154.73.113.184,46,Android App,28,Male,CA,Premium,French,900.24,No,0.0,Debit Card,900.24,1,0
2017-03-15 17:47:06.397,4325,HTTP,154.73.113.201,40,Android App,44,Female,CN,Premium,French,26.15,No,0.0,Debit Card,26.15,1,0
2017-03-15 17:47:33.798,3835,HTTP,154.73.162.20,40,Mozilla Firefox,19,Male,CN,Premium,French,10.46,No,0.0,Credit Card,10.46,1,0
2017-03-15 17:47:33.798,4807,HTTP,154.73.170.168,46,Mozilla Firefox,52,Female,US,Premium,Chinese,20.92,No,0.0,Debit Card,20.92,1,0
2017-03-15 17:44:35.166,3763,HTTP,154.73.170.168,556,Mozilla Firefox,57,Male,CA,Normal,Chinese,71.68,No,0.0,Credit Card,71.68,1,0
2017-03-15 17:44:35.166,3111,HTTP,154.73.89.155,515,Mozilla Firefox,22,Female,AR,Normal,Chinese,1050.0,No,0.0,Credit Card,1050.0,1,0
2017-03-15 17:44:35.166,1607,HTTP,154.76.177.238,702,Mozilla Firefox,61,Female,GB,Normal,Chinese,11.73,No,0.0,Cash,11.73,1,0
2017-03-15 17:44:35.166,1852,HTTP,154.76.250.0,586,Mozilla Firefox,40,Male,DE,Normal,Chinese,40.66,No,0.0,Credit Card,40.66,1,0
2017-03-15 17:44:36.400,3256,HTTP,154.76.27.158,639,Mozilla Firefox,31,Female,US,Normal,Chinese,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-15 17:44:36.400,2430,HTTP,154.77.130.220,614,Android App,35,Male,IN,Normal,Chinese,40.66,No,0.0,Cash,40.66,1,0
2017-03-15 17:43:49.588,4491,HTTP,154.78.21.247,307,Chrome,39,Male,CA,Premium,Chinese,900.24,No,0.0,Cash,900.24,1,0
2017-03-15 17:43:49.588,4923,HTTP,154.78.58.49,6758,Chrome,36,Male,AR,Premium,Chinese,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-15 17:47:56.458,3785,HTTP,155.133.27.157,40,Chrome,50,Male,PL,Premium,Chinese,40.66,No,0.0,Cash,40.66,1,0
2017-03-15 17:47:56.458,1561,HTTP,155.133.82.184,46,Chrome,38,Male,IN,Premium,Chinese,0.0,Yes,600.16,Debit Card,-600.16,0,1
2017-03-15 17:48:01.207,4631,HTTP,155.133.82.184,106,Chrome,56,Female,KR,Premium,Chinese,20.92,No,0.0,Cash,20.92,1,0
2017-03-15 17:48:01.207,2582,HTTP,155.136.80.163,240,Chrome,24,Male,CA,Premium,Chinese,600.16,No,0.0,Cash,600.16,1,0
2017-03-15 17:48:08.498,4591,HTTP,155.136.80.163,92,IOS App,60,Female,CN,Premium,Chinese,71.68,No,0.0,Cash,71.68,1,0
2017-03-15 17:48:08.498,3008,HTTP,155.136.80.36,40,IOS App,61,Male,AT,Premium,Chinese,35.84,No,0.0,Cash,35.84,1,0
2017-03-15 17:48:08.522,2037,HTTP,155.143.145.116,40,IOS App,57,Female,US,Premium,Chinese,600.16,No,0.0,Debit Card,600.16,1,0
2017-03-15 17:48:08.522,3867,HTTP,155.143.183.179,46,IOS App,18,Female,CA,Premium,Chinese,1500.4,No,0.0,Others,1500.4,1,0
2017-03-15 17:45:13.395,3056,HTTP,155.178.180.6,556,IOS App,18,Female,SE,Normal,Chinese,162.64,No,0.0,Credit Card,162.64,1,0
2017-03-15 17:45:13.395,1871,HTTP,155.254.203.107,515,IOS App,50,Male,CH,Normal,Chinese,900.24,No,0.0,Credit Card,900.24,1,0
2017-03-15 17:45:13.441,3635,HTTP,155.254.203.115,702,IOS App,60,Female,IN,Normal,Chinese,162.64,No,0.0,Debit Card,162.64,1,0
2017-03-15 17:45:13.441,1771,HTTP,155.254.203.126,586,Microsoft Edge,45,Female,IN,Normal,Chinese,23.46,No,0.0,Credit Card,23.46,1,0
2017-03-15 17:45:13.444,4225,HTTP,155.254.203.15,639,Microsoft Edge,68,Male,US,Normal,Chinese,5.23,No,0.0,Cash,5.23,1,0
2017-03-15 17:45:13.444,3110,HTTP,155.254.203.205,614,Microsoft Edge,60,Female,NO,Normal,Chinese,26.15,No,0.0,Cash,26.15,1,0
2017-03-15 17:48:30.545,3705,HTTP,155.254.203.235,46,Microsoft Edge,46,Male,IN,Premium,Chinese,107.52,No,0.0,Debit Card,107.52,1,0
2017-03-15 17:48:30.545,1549,HTTP,155.254.203.237,40,Microsoft Edge,25,Male,JP,Premium,Chinese,5250.0,No,0.0,Debit Card,5250.0,1,0
2017-03-15 17:48:32.810,4224,HTTP,155.254.203.237,190,Microsoft Edge,63,Male,PL,Premium,Chinese,3000.85,No,0.0,Cash,3000.85,1,0
2017-03-15 17:48:32.810,3437,HTTP,155.254.203.37,213,Safari,36,Female,GB,Premium,Chinese,3000.85,No,0.0,Debit Card,3000.85,1,0
2017-03-15 17:48:33.331,3889,HTTP,155.254.225.29,46,Safari,59,Female,CA,Premium,Chinese,1500.4,No,0.0,Others,1500.4,1,0
2017-03-15 17:48:33.331,3367,HTTP,155.254.235.141,40,Safari,51,Male,SE,Premium,Chinese,0.0,Yes,600.16,Cash,-600.16,0,1
2017-03-15 17:48:42.351,2369,HTTP,155.33.203.158,40,Safari,39,Male,JP,Premium,Chinese,20.92,No,0.0,Cash,20.92,1,0
2017-03-15 17:48:42.351,3450,HTTP,155.43.78.37,46,Others,41,Female,CH,Premium,Chinese,35.84,No,0.0,Cash,35.84,1,0
2017-03-15 17:48:56.788,1741,HTTP,155.94.129.76,46,Others,55,Female,AT,Premium,Chinese,107.52,No,0.0,Debit Card,107.52,1,0
2017-03-15 17:48:56.788,2523,HTTP,155.94.134.224,40,Others,65,Female,CA,Premium,Chinese,0.0,Yes,121.98,Cash,-121.98,0,1
2017-03-15 17:49:55.770,4697,HTTP,155.94.139.154,46,Safari,53,Male,US,Premium,Chinese,1500.4,No,0.0,Credit Card,1500.4,1,0
2017-03-15 17:49:55.770,3178,HTTP,155.94.139.154,40,Safari,29,Male,US,Premium,Chinese,81.32,No,0.0,Credit Card,81.32,1,0
2017-03-15 17:50:02.826,2599,HTTP,155.94.139.219,46,Safari,38,Female,IT,Premium,Chinese,5.23,No,0.0,Credit Card,5.23,1,0
2017-03-15 17:50:02.826,3613,HTTP,155.94.139.219,40,Safari,23,Female,RU,Premium,Chinese,20.92,No,0.0,Cash,20.92,1,0
2017-03-15 17:48:09.214,1909,HTTP,155.94.139.233,173,Safari,49,Female,RU,Premium,Chinese,26.15,No,0.0,Cash,26.15,1,0
2017-03-15 17:48:09.214,3321,HTTP,155.94.139.245,7699,IOS App,62,Male,JP,Premium,Chinese,20.92,No,0.0,Credit Card,20.92,1,0
2017-03-15 17:47:35.166,1815,HTTP,155.94.139.41,556,Microsoft Edge,19,Male,IT,Normal,Chinese,10.46,No,0.0,Credit Card,10.46,1,0
2017-03-15 17:47:35.166,4881,HTTP,155.94.139.56,515,Microsoft Edge,24,Female,US,Normal,Chinese,0.0,Yes,900.24,Cash,-900.24,0,1
2017-03-15 17:47:35.166,4069,HTTP,155.94.139.70,561,Microsoft Edge,30,Male,IT,Normal,Chinese,60.6,No,0.0,Cash,60.6,1,0
2017-03-15 17:47:35.166,4874,HTTP,155.94.141.121,589,IOS App,46,Female,CA,Normal,Chinese,0.0,Yes,26.15,Cash,-26.15,0,1
2017-03-15 17:47:35.166,2977,HTTP,155.94.141.188,702,IOS App,21,Female,JP,Normal,Chinese,0.0,Yes,107.52,Credit Card,-107.52,0,1
2017-03-15 17:47:35.166,3691,HTTP,155.94.148.125,586,IOS App,40,Female,IT,Normal,Chinese,600.16,No,0.0,Credit Card,600.16,1,0
2017-03-15 17:47:36.324,4701,HTTP,155.94.150.232,1725,IOS App,60,Male,IT,Normal,Chinese,10.46,No,0.0,Credit Card,10.46,1,0
2017-03-15 17:47:36.324,3306,HTTP,155.94.165.188,579,IOS App,65,Female,US,Normal,Chinese,23.46,No,0.0,Cash,23.46,1,0
2017-03-15 17:50:50.174,3165,HTTP,155.94.166.110,307,Chrome,45,Female,CN,Premium,Chinese,35.84,No,0.0,Others,35.84,1,0
2017-03-15 17:50:50.174,1730,HTTP,155.94.166.93,265,Chrome,41,Female,ZA,Premium,Chinese,15.69,No,0.0,Debit Card,15.69,1,0
2017-03-15 17:48:13.395,2756,HTTP,155.94.170.57,556,Chrome,44,Female,IT,Normal,Chinese,5.23,No,0.0,Cash,5.23,1,0
2017-03-15 17:48:13.395,3249,HTTP,155.94.176.114,515,Chrome,19,Female,CA,Normal,polish,5250.0,No,0.0,Credit Card,5250.0,1,0
2017-03-15 17:48:13.395,4356,HTTP,155.94.176.169,561,Chrome,46,Female,CN,Normal,Spanish,0.0,Yes,143.36,Cash,-143.36,0,1
2017-03-15 17:48:13.395,4493,HTTP,155.94.176.234,589,Chrome,49,Male,US,Normal,Chinese,203.3,No,0.0,Others,203.3,1,0
2017-03-15 17:48:33.127,4433,HTTP,155.94.179.167,1745,Chrome,19,Male,CA,Premium,Chinese,600.16,No,0.0,Cash,600.16,1,0
2017-03-15 17:48:33.127,2921,HTTP,155.94.179.167,2665,Chrome,65,Male,AR,Premium,Chinese,35.84,No,0.0,Credit Card,35.84,1,0
2017-03-15 17:48:41.216,3044,HTTP,155.94.179.252,1653,Others,23,Female,GB,Premium,Chinese,121.98,No,0.0,Cash,121.98,1,0
